TF-gene,neural_posterior,spinal_cord,NMPs,tail_bud,PSM,somites
vox_hmgb2a,0.0,0.035683647,0.033921156,0.0506093,0.054771066,0.0
vox_metap2b,0.0,0.030544085,0.036274847,0.043502543,0.050953805,0.0
vox_anp32b,0.0,0.028482638,0.03863733,0.044758208,0.057189528,0.0
vox_cnbpb,0.024919705,0.049513828,0.054113615,0.040534243,0.050881986,0.033082105
vox_msgn1,0.0,0.034639157,0.058005065,0.038082108,0.069721535,0.03326605
vox_si:ch73-281n10.2,0.0,0.03005139,0.023863873,0.033568494,0.041048322,0.027202345
vox_rpl8,0.0,0.026252616,0.0348231,0.04325084,0.04162444,0.027644135
vox_ptmab,0.0,0.025328562,0.04041934,0.039954063,0.036855612,0.036369335
vox_rpl7a,0.021442344,0.034391873,0.04038465,0.056646254,0.067057416,0.029407969
vox_rpl6,0.0,0.03650663,0.034998238,0.06474428,0.047613967,0.030032499
vox_rpl36a,0.0,0.032464027,0.0389745,0.053116944,0.04947516,0.030564805
vox_rpl9,0.0,0.02593517,0.037023272,0.05242211,0.0555266,0.026709447
vox_rps6,0.0,0.027639804,0.04017493,0.060318597,0.06406391,0.030069252
vox_rpl32,0.0,0.03559274,0.040495533,0.054201417,0.058351453,0.027270973
vox_rpl36,0.0,0.033278685,0.044402413,0.05301276,0.06141136,0.035439614
vox_hnrnpaba,0.021106942,0.0,0.0,0.0,0.037422046,0.0333246
vox_h3f3b.1,0.0,0.0,0.032189187,0.0,0.052307896,0.0
vox_tpx2,0.0,0.0,0.028187202,0.0,0.04719341,0.0
vox_eif4a1a,0.0,0.0,0.024205629,0.0,0.02969062,0.0
vox_tuba8l,0.0,0.0,0.029404663,0.0,0.037638374,0.0
vox_ppp2cb,0.0,0.0,0.022810644,0.0,0.04035153,0.0
vox_pid1,0.0,0.0,0.022227004,0.0,0.03644274,0.0
vox_cdk1,0.0,0.028935546,0.0,0.0,0.040430035,0.0
vox_si:dkey-67c22.2,0.0,0.02549219,0.0,0.0,0.038547583,0.0
vox_tmsb4x,0.021791646,0.02508563,0.022578824,0.0,0.04095007,0.0
vox_birc5a,0.0,0.02785105,0.023652663,0.0,0.03172555,0.0
vox_rpl13,0.0,0.02682139,0.028719261,0.0,0.031848162,0.0
vox_faua,0.0,0.0,0.055531584,0.10897733,0.084987044,0.08492742
vox_rpl13a,0.0,0.0372072,0.0575782,0.10013212,0.06375809,0.060168486
vox_nucks1a,0.033267427,0.04050034,0.055281866,0.08718965,0.06099259,0.027268121
vox_sall4,0.024836853,0.035148658,0.057385053,0.088786006,0.084282115,0.032255575
vox_msna,0.0,0.0,0.04633516,0.08189321,0.057503242,0.032079875
vox_rpl21,0.0,0.0,0.042479184,0.08448394,0.0687272,0.047266763
vox_hspb1,0.0,0.0,0.037004787,0.07731653,0.072371244,0.03582825
vox_rps9,0.024360685,0.0,0.04301491,0.08779896,0.051994644,0.043714557
vox_hspa8,0.023227515,0.0,0.041473534,0.06297392,0.05129379,0.027475337
vox_tma7,0.02206433,0.0,0.05439402,0.048949465,0.084306724,0.041990604
vox_id1,0.0,0.025636224,0.036224134,0.062340498,0.09970119,0.04234975
hmga1a_apoeb,0.17332931,0.19031924,0.23516971,0.37030393,0.37730834,0.19549206
hmga1a_apoc1,0.13896777,0.2621425,0.3432574,0.37793964,0.36362785,0.20327717
hmga1a_cx43.4,0.074618384,0.10934159,0.08370623,0.0648321,0.086485304,0.06658772
hmga1a_eef1g,0.055761755,0.06900196,0.06034646,0.08197335,0.103777684,0.07206549
hmga1a_tubb2b,0.04868743,0.06724244,0.05168204,0.0689129,0.10870236,0.090802126
hmga1a_anp32b,0.035485648,0.06708927,0.049060564,0.084848806,0.09442502,0.03197968
hmga1a_qkia,0.046420626,0.0631667,0.035895325,0.09673015,0.11219773,0.049129568
hmga1a_cbx3a,0.041309103,0.075609766,0.055840008,0.09176939,0.10781439,0.048495606
hmga1a_nop56,0.05518688,0.059318185,0.064631596,0.11052976,0.08548127,0.04403055
hmga1a_npm1a,0.05184884,0.07226395,0.052517574,0.08950625,0.09012498,0.057699308
hmga1a_cnbpb,0.050395623,0.074414924,0.04601463,0.08795563,0.07083569,0.053168617
hmga1a_tma7,0.08825986,0.088293135,0.09125519,0.09180393,0.12097403,0.106023856
hmga1a_metap2b,0.058535535,0.108319566,0.05993069,0.101732075,0.0945329,0.07604569
hmga1a_rps2,0.0773842,0.0907256,0.080819555,0.13390295,0.13173236,0.08856601
hmga1a_si:ch73-281n10.2,0.06797318,0.09901453,0.07070629,0.12132022,0.13098451,0.08740131
hmga1a_cfl1,0.05665652,0.083752535,0.06757205,0.102140695,0.1356633,0.11245306
hmga1a_rpl9,0.06322618,0.09510569,0.06640572,0.11603697,0.13640164,0.11032662
hmga1a_rpl32,0.061670598,0.100957476,0.06603959,0.10507209,0.14391917,0.10237225
hmga1a_rpl29,0.07074553,0.09842165,0.072892785,0.10880954,0.124167174,0.101923905
hmga1a_rps3,0.05198082,0.08621042,0.06653406,0.11321767,0.12903973,0.09273017
hmga1a_rps6,0.07123866,0.084091626,0.06086683,0.117328085,0.13264175,0.101895
hmga1a_rpl10a,0.06343106,0.08572032,0.06891845,0.11924313,0.13132398,0.095422044
hmga1a_tuba8l4,0.053172223,0.08337791,0.063568,0.12502652,0.11618337,0.07444881
hmga1a_hmgn6,0.06152932,0.07065907,0.05400459,0.12573886,0.11688222,0.08711538
hmga1a_setb,0.054371737,0.06437287,0.059722666,0.1195361,0.11761038,0.0916104
hmga1a_seta,0.067650534,0.0859708,0.060206316,0.104149885,0.116065614,0.07379986
hmga1a_hmgb2a,0.06585355,0.08845412,0.064056374,0.09924723,0.12359258,0.0745393
hmga1a_rpl24,0.05515046,0.08243827,0.07186331,0.09835778,0.1084976,0.09234922
hmga1a_rpl35a,0.05224981,0.08640565,0.06404704,0.109039135,0.11332365,0.08162333
hmga1a_ubc,0.041719295,0.08561324,0.0653714,0.09970518,0.103775956,0.08109014
hmga1a_ran,0.10370796,0.14052472,0.12620752,0.15322196,0.19361462,0.17136915
hmga1a_cirbpb,0.0978255,0.14008974,0.11658604,0.16817057,0.17835927,0.14795215
hmga1a_eef1a1l1,0.072569415,0.10711811,0.09437408,0.14203641,0.15990086,0.099008106
hmga1a_rps24,0.076827146,0.10813753,0.08668288,0.12157014,0.13416633,0.11702589
hmga1a_rpl4,0.07236488,0.10376382,0.08275628,0.12627521,0.13873109,0.11082404
hmga1a_rpl23a,0.07006213,0.1042765,0.07182981,0.13296299,0.13964222,0.097141795
hmga1a_rps14,0.07644535,0.11737303,0.08128122,0.13261217,0.13397555,0.09874805
hmga1a_rpl13,0.070465766,0.117423736,0.07633989,0.124262065,0.13518618,0.10080241
hmga1a_hmgn2,0.08524379,0.123467565,0.07384338,0.1316691,0.12983124,0.11373297
hmga1a_eef2b,0.078590184,0.1300915,0.09131638,0.13273405,0.13294023,0.10311307
hmga1a_rpl18a,0.089493036,0.11313498,0.07316104,0.13836136,0.16550563,0.110081255
hmga1a_khdrbs1a,0.075531274,0.09554586,0.073010854,0.1313473,0.1462177,0.12625301
hmga1a_h3f3b.1,0.08759755,0.097069666,0.074936114,0.124642685,0.14964063,0.1209079
hmga1a_rpl11,0.08599187,0.10636034,0.072468564,0.119487405,0.15442617,0.11129869
hmga1a_rrm2,0.07800462,0.13209386,0.12892646,0.12855132,0.13617545,0.12097653
hmga1a_rps18,0.10507327,0.12601328,0.09591827,0.13757111,0.16564097,0.13565926
hmga1a_hsp90ab1,0.095066614,0.11866299,0.09183649,0.14536802,0.16824017,0.13335668
hmga1a_ptmab,0.08797045,0.12454051,0.09509873,0.14829504,0.14125328,0.13323402
hmga1a_rps19,0.09241994,0.13314737,0.10289633,0.14147802,0.1560756,0.11636113
hmga1a_rpl36,0.08557278,0.12475538,0.110542394,0.1530607,0.15414855,0.12044124
hmga1a_hnrnpaba,0.10738563,0.15025355,0.06961918,0.12491154,0.16202076,0.13148887
hmga1a_ncl,0.09206323,0.14236175,0.06601364,0.15265153,0.19624378,0.11135578
hmga1a_itm2cb,0.0,0.0,0.10566186,0.16852923,0.03385923,0.0
hmga1a_gdf11,0.0,0.0,-0.07323094,-0.044731386,0.0,0.0
hmga1a_draxin,0.0,0.0,0.024311513,0.053662162,0.12009643,0.04605937
hmga1a_serpinh1b,0.04650919,0.0496829,0.0,0.059487764,0.0,0.0
hmga1a_smc1al,0.023505408,0.035210893,0.0,0.03080443,0.0,0.0
hmga1a_ptgdsb.1,0.0,0.03896119,0.03166695,0.041578736,0.0,0.0
hmga1a_mcm5,0.032177344,0.04201751,0.02835602,0.033475567,0.0,0.026675805
hmga1a_id3,0.02371353,0.034422796,0.034224246,0.02752837,0.0,0.040231176
hmga1a_tbx16,0.0,0.0,0.03445281,0.0,0.055341676,0.0
hmga1a_ppig,0.0,0.030777054,0.0,0.0,0.038590066,0.0
hmga1a_nap1l1,0.024578018,0.03668245,0.0,0.030052602,0.037079223,0.0
hmga1a_baz1b,0.0,0.029876322,0.0,0.03469969,0.030778205,0.0
hmga1a_pcdh19,0.023460377,0.0,0.0,0.0,0.04422185,0.027067859
hmga1a_krt4,0.0,0.0,0.0,0.0,0.03267193,0.033167597
hmga1a_fstl1b,0.0,0.0,0.0,0.032934994,0.032723077,0.0
hmga1a_tpx2,0.0,0.0,0.0,0.029196197,0.047784306,0.0
hmga1a_cd3eap,0.0,0.0,0.022380937,0.03128049,0.0407156,0.029620323
hmga1a_asph,0.0,0.0,0.0,0.04240752,0.0336857,0.029686276
hmga1a_meox1,0.0,0.0,0.0,0.030369604,0.03775766,0.039856452
hmga1a_plk1,0.0,0.0,0.0,0.027737878,0.03539586,0.033597477
hmga1a_dkc1,0.0,0.025979917,0.044846047,0.074649185,0.06649124,0.0
hmga1a_fn1a,0.0,0.0,0.05084328,0.05257021,0.053568557,0.0
hmga1a_msgn1,0.0,0.0,0.033546317,0.07023792,0.06175027,0.0
hmga1a_fn1b,0.0,0.045124043,0.080122426,0.06416187,0.062314883,0.0592225
hmga1a_mdkb,0.0,0.069281444,0.036114108,0.033350557,0.029518938,0.034443736
hmga1a_hirip3,0.033706717,0.04205555,0.026288832,0.041517485,0.036667973,0.0
hmga1a_anp32a,0.029149152,0.038087033,0.031412665,0.046305686,0.059436865,0.0
hmga1a_hspd1,0.0,0.026041754,0.02670071,0.043555934,0.04998398,0.0
hmga1a_hmgb3a,0.0,0.03519491,0.025817582,0.05848571,0.053963114,0.028322319
hmga1a_nop2,0.0,0.03322879,0.025553314,0.03345231,0.04882345,0.034569126
hmga1a_hspe1,0.0,0.02633781,0.022772746,0.044089973,0.050421685,0.032238044
hmga1a_mcm2,0.020809641,0.043694053,0.0,0.032978322,0.044756766,0.03453617
hmga1a_hmgb1b,0.05359143,0.050384454,0.02717946,0.038445648,0.04753231,0.033701777
hmga1a_top1l,0.027457716,0.04201582,0.025033597,0.036334757,0.068844065,0.042554457
hmga1a_tuba8l,0.024169352,0.03444771,0.02833721,0.043355398,0.067499526,0.054345075
hmga1a_rps27l,0.025934763,0.042284574,0.04877231,0.03886135,0.03397975,0.035941675
hmga1a_srrm2,0.029349023,0.028200237,0.0321688,0.028604528,0.04891663,0.03109657
hmga1a_nop58,0.033482056,0.048254468,0.029820764,0.049405593,0.055851508,0.027261911
hmga1a_rsl1d1,0.03314352,0.03662331,0.033155467,0.047333736,0.050795194,0.03657922
hmga1a_stmn1a,0.021961918,0.039707817,0.03912894,0.04298761,0.046736203,0.043902937
hmga1a_eif4a1a,0.038161814,0.040482435,0.032940112,0.05779799,0.09126763,0.075381264
hmga1a_mki67,0.043581437,0.06917545,0.0,0.05595914,0.07432045,0.026567401
hmga1a_ctnnb1,0.045299288,0.071395166,0.038071726,0.050725397,0.08011668,0.0456938
hmga1a_hnrnpa1b,0.036643617,0.075655304,0.030011717,0.07232883,0.08382085,0.04980771
hmga1a_ube2v2,0.028152075,0.04471689,0.043364782,0.06293033,0.064170934,0.027036382
hmga1a_banf1,0.03751099,0.046532825,0.050062496,0.07687138,0.042368118,0.047915686
hmga1a_snrnp70,0.027801521,0.057999086,0.03139058,0.08734014,0.06594538,0.034150295
hmga1a_dynll1,0.03943496,0.07124656,0.035515446,0.07936763,0.052199904,0.052260395
hmga1a_ppp2cb,0.026200522,0.052118473,0.04578244,0.077897735,0.05792338,0.045269895
hmga1a_fbl,0.031198816,0.05348461,0.039340716,0.057505153,0.05334492,0.045444537
hmga1a_pdap1a,0.03079257,0.057521716,0.03137287,0.065510415,0.06544318,0.047901034
hmga1a_anp32e,0.0295458,0.061716493,0.035415377,0.07149484,0.057757158,0.050428446
meis3_apoc1,-0.057150997,-0.0373361,0.0,0.0,-0.18658319,0.0
meis2a_chl1a,0.19574519,0.13094054,0.041036412,0.0,0.035219535,0.031490937
meis2a_qkia,0.0,0.0,0.0,-0.044847537,-0.07598566,0.0
meis2a_prickle1b,0.0,0.0,0.0,0.0,-0.085060745,-0.027242253
meis2a_sulf1,0.0,-0.0290772,0.0,0.0,-0.05508023,-0.032212064
meis2a_lhfpl6,0.0,0.0,0.0,0.0,-0.054858856,-0.02931104
meis2a_nucks1a,-0.05021477,-0.032538906,0.0,0.035718873,0.0,0.03599111
meis1a_prickle1b,0.0,-0.03014882,0.0,-0.038598627,0.0,0.0
meis2a_id1,-0.035039544,0.0,0.025993682,0.0,0.0,0.0
meis1a_plekhh1,-0.031114012,-0.037831124,0.0,0.0,0.0,0.0
meis2a_nop58,0.0,0.0,0.025143806,0.0,0.0,-0.033205833
meis1a_rpl34,0.0,0.028469983,0.022136802,0.0,0.0,0.0
meis2a_msi1,0.0,0.028301949,0.025493372,0.02947676,0.0,0.0
meis3_notch1b,0.044352148,0.0,0.025525339,0.0,0.029742839,0.0
meis2a_fgfr2,0.04318162,0.04460558,0.0,0.0,0.032740783,0.0
meis1a_greb1l,0.026325226,0.052552767,0.0,0.0,0.055626273,0.0
meis3_plekhh1,0.07307538,0.02742452,0.0,0.0,0.0,0.0
meis2a_fgfr3,0.059389584,0.0574871,0.0,0.0,0.0,0.0
meis1a_dag1,0.035055798,0.057843506,0.0,0.0,0.0,0.0
meis2a_nova2,0.037680525,0.0286463,0.026700145,0.0,0.0,0.0
meis2a_map7d1a,0.025183951,0.041247502,0.0,0.0,0.0,0.0
meis2a_efnb3b,0.021032883,0.026248287,0.0,0.0,0.0,0.0
meis2a_nfasca,0.026023671,0.027794182,0.0,0.0,0.0,0.0
meis2a_ntn1a,0.027731467,0.025767442,0.0,0.0,0.0,0.0
meis3_sox11a,0.026112331,0.025118941,0.0,0.0,0.0,0.0
meis2a_adamts3,0.028927429,0.029918894,0.0,0.0,0.0,0.0
meis2a_arvcfb,0.03194148,0.028583301,0.0,0.0,0.0,0.0
meis2a_cadm1a,0.030248353,0.028129902,0.0,0.0,0.0,0.0
meis2a_foxp4,0.0263181,0.03432801,0.0,0.0,0.0,0.0
meis2a_nfia,0.024494525,0.031937722,0.0,0.0,0.0,0.0
meis3_fgfr3,0.033337593,0.033379596,0.0,0.0,0.0,0.0
meis2a_wnt11,0.029319387,0.03527317,0.0,0.0,0.0,0.0
meis2a_ncam1b,0.04983918,0.04779418,0.0,0.0,0.0,0.0
meis2a_plekhh1,0.0476029,0.04122526,0.0,0.0,0.0,0.0
meis2a_dacha,0.0450093,0.04328843,0.0,0.0,0.0,0.0
meis3_hs6st1a,0.036832973,0.030259732,0.0,0.0,0.0,0.0
meis2a_col4a5,0.040952943,0.03478533,0.0,0.0,0.0,0.0
meis2a_col11a1a,0.040415924,0.03845876,0.0,0.0,0.0,0.0
meis2a_rps7,-0.022671519,0.0,0.0,0.048445422,0.0,0.0
meis2a_rpl13a,-0.020742325,0.0,0.0,0.049903587,0.0,0.0
meis2a_rps2,-0.022743367,0.0,0.0,0.03735593,0.0,0.0
meis2a_tuba8l4,-0.022018181,0.0,0.0,0.04047526,0.0,0.0
meis2a_h3f3b.1,-0.02829452,0.0,0.0,0.028401107,0.0,0.0
meis2a_eef1a1l1,-0.020981496,0.0,0.0,0.031209731,0.0,0.0
meis2a_rps15a,0.022196895,0.0,0.0,0.041154787,0.0,0.0
meis2a_rps9,0.0,0.0,0.0,0.047628406,0.0,-0.027825125
meis2a_rack1,0.0,0.0,0.0,0.07598801,0.046492543,0.0
meis1a_rpl7a,0.0,0.0,0.026586749,0.028365374,0.039303947,0.0266305
meis1a_tma7,0.0,0.0,0.023990192,0.035020486,0.036366146,0.0
meis2a_rps16,0.0,0.0,0.0,0.04793127,0.04553084,0.0
meis2a_rpl11,0.0,0.0,0.0,0.04111783,0.030378988,0.0
meis2a_hmgb2a,0.0,0.0,0.0,0.0328592,0.03235678,0.0
meis3_itga9,0.0,0.0,0.029582003,0.0,0.0,0.05259814
meis1a_eya1,0.0,0.0,0.0,0.031662308,0.0,0.0368292
meis3_ntn1a,-0.025795892,0.0,0.0,0.0,0.0,0.041479178
meis3_fn1b,0.0,0.0,0.0,0.0,-0.029576343,0.03554067
meis3_pax3a,0.04176322,0.034781985,0.022462681,0.0,0.0,0.045575865
meis1a_notch1b,0.04201227,0.0,0.0,0.0,0.0,0.048498612
meis1a_ntn1a,0.026260221,0.0,0.0,0.0,0.0,0.030465227
meis1a_foxp1b,0.020857185,0.0,0.0,0.0,0.0,0.03690387
meis1a_lhfpl6,0.0,0.0,0.022372108,0.0,0.04760759,0.05384144
meis1a_tenm3,0.0,0.0,0.0,0.0,0.052343357,0.06482477
meis1a_dlc,0.0,0.0,0.0,0.0,0.052164696,0.045530837
meis1a_plod2,0.0,0.0,0.0,0.0,0.050959818,0.04905767
meis1a_kirrel3l,0.0,0.0,0.0,0.0,0.040854923,0.049926534
meis1a_rgs3a,0.0,0.0,0.0,0.0,0.03416666,0.056222748
meis1a_ptk2ab,0.0,0.0,0.0,0.0,0.031796742,0.050470635
meis1a_rps9,0.0,0.0,0.023438442,0.0,0.037884697,0.035628147
meis1a_rps15a,0.0,0.0,0.022890786,0.0,0.03027229,0.026735483
meis1a_rpl6,0.0,0.0,0.0,0.0,0.054816294,0.025717357
meis1a_unc45b,0.0,0.0,0.0,0.0,0.051042087,0.026244806
meis1a_hmga1a,0.0,0.0,0.0,0.0,0.030170258,0.03585779
meis1a_midn,0.0,0.0,0.0,0.0,0.029759364,0.038963333
meis1a_mef2d,0.0,0.0,0.0,0.0,0.039828975,0.034340348
meis1a_rps6,0.0,0.0,0.0,0.0,0.037270598,0.03012527
meis1a_rpl4,0.0,0.0,0.0,0.0,0.035582803,0.028631518
meis1a_rpl32,0.0,0.0,0.0,0.0,0.034338005,0.02930087
meis1a_gse1,0.0,0.025051344,0.0,0.028435912,0.059297785,0.04713519
meis1a_id1,0.0,0.034555063,0.0,0.0,0.0543511,0.06013468
meis1a_hey1,0.0,0.029087966,0.0,0.0,0.042385284,0.05702551
meis1a_meox1,0.0,0.025594622,0.0,0.0,0.051458415,0.049332783
meis3_dag1,-0.036085166,0.0,0.0,0.0,0.043391213,0.0
meis3_rack1,-0.030755732,0.0,0.0,0.0,0.03509386,0.0
meis3_cfl1,0.0,0.025434421,0.0,0.0,0.031247938,0.0
meis1a_lmo4b,0.0,0.036313176,0.0,0.0,0.05367431,0.0
meis1a_actc1a,0.0,0.028027827,0.0,0.0,0.04457217,0.0
meis1a_rps16,0.0,0.02685227,0.025340643,0.0,0.037514336,0.0
meis1a_rpl11,0.0,0.0,0.02537139,0.0,0.034129202,0.0
meis1a_rpl21,0.0,0.0,0.022901317,0.0,0.030138135,0.0
meis1a_efemp2b,0.031841017,0.05159181,0.0,0.031768225,0.10139722,0.12558123
meis1a_rack1,0.0,0.079259366,0.037268415,0.039433274,0.07750324,0.06617187
meis1a_itga9,0.0,0.032302566,0.037597515,0.03399623,0.046629056,0.04499207
meis1a_emp2,0.0,0.039873637,0.02681085,0.0,0.057771053,0.08922327
meis1a_fgfrl1a,0.0,0.032694403,0.027881194,0.0,0.06610214,0.059016727
meis1a_qkia,0.041411057,0.0,0.028681723,0.031151421,0.07790427,0.074054904
meis1a_efemp2a,0.0,0.034665536,0.0,0.0,0.11118495,0.09450531
meis1a_dmrt2a,0.0,0.0,0.0,0.0,0.094424315,0.047463167
meis1a_bmpr1ba,0.0,0.0,0.0,0.0,0.08909936,0.07240646
meis2a_tenm4,0.1046008,0.044493157,0.0,0.0,-0.03170656,0.05366594
meis2a_notch1b,0.09493542,0.12767273,0.0,0.0,0.03199979,0.0
meis3_tenm4,0.0729246,0.059685193,0.02389753,0.044237655,0.0,-0.058111846
meis2a_apoc1,-0.025590666,0.0,0.0,-0.25683707,-0.10367959,-0.028839922
meis1a_apoc1,0.030207196,0.0,0.0,-0.17489208,0.0,0.0
meis2a_fn1b,0.0,0.0,-0.02904129,-0.10540463,-0.051030613,0.0
meox1_fn1b,0.030376038,0.0689696,0.0,0.12774847,0.17192923,0.15736498
meox1_gdf11,0.0,-0.04025897,-0.05426515,-0.06626052,-0.03338067,0.0
meox1_ephb4b,0.0,0.0,-0.027012376,-0.040081933,0.0,0.0
meox1_id1,0.04080302,0.067145295,0.04426764,0.0,0.0,0.059838176
meox1_dmrt2a,0.0,0.0,0.0,0.0,0.075379275,0.088870965
meox1_tjp2b,0.0,0.0,0.0,0.0,0.05915296,0.073951654
meox1_nucks1a,0.0,0.026562084,0.029659417,0.0,0.059408024,0.042483784
meox1_unc45b,0.0,0.03631072,0.022416644,0.0,0.05485624,0.05553289
meox1_hsp90aa1.1,0.0,0.03290297,0.026964113,0.0,0.054050084,0.04760418
meox1_bmpr1ba,0.0,0.042954847,0.0,0.0,0.049142633,0.0658033
meox1_fbn2b,0.0,0.0332012,0.0,0.0,0.061168246,0.05501244
meox1_rpl9,0.0,0.031504523,0.0,0.0,0.0395234,0.033600844
meox1_tfdp2,0.0,0.0,0.0,0.0,0.056130078,0.04474203
meox1_dld,0.0,0.0,0.0,0.0,0.050458174,0.048800446
meox1_magi1b,0.0,0.0,0.0,0.0,0.033762813,0.028634017
meox1_plod2,0.0,0.0,0.0,0.0,0.03457103,0.025959756
meox1_net1,0.0,0.0,0.0,0.0,0.03342645,0.02579441
meox1_dkc1,0.0,0.0,0.0,0.0,0.03718881,0.041196384
meox1_nr2f5,0.0,0.0,0.0,0.0,0.032527093,0.042460695
meox1_rps6,0.0,0.0,0.030206004,0.054649364,0.0,0.0
meox1_ubc,0.0,0.0,0.023935422,0.040027633,0.0,0.0
meox1_mad2l1,0.0,0.0,0.02586723,0.03046941,0.0,0.0
meox1_ptmab,0.0,0.0,0.023143357,0.028986426,0.0,0.0
meox1_pdap1a,0.0,0.025111282,0.0,0.027575275,0.0,0.0
meox1_rpl10a,0.0,0.03376439,0.023387711,0.040763415,0.0,0.0
meox1_cirbpb,0.0,0.03143311,0.026001766,0.046497717,0.0,0.0
meox1_rpl4,0.0,0.025728341,0.02875031,0.0351905,0.0,0.0
meox1_hmgb1b,0.0,0.030535985,0.022407932,0.029749155,0.0,0.0
meox1_hmgb2a,0.0,0.027363053,0.023658436,0.029932747,0.0,0.0
meox1_eef1a1l1,0.0,0.025836062,0.022347616,0.02923508,0.0,0.0
meox1_hspb1,0.0,0.04268708,0.051449142,0.05061678,0.0,0.0
meox1_rpl7a,0.0,0.038921073,0.038704615,0.04838226,0.0,0.0
meox1_rpl23a,0.0,0.031168437,0.035976186,0.04920416,0.0,0.0
meox1_rps7,0.02334148,0.0,0.035547197,0.03739632,0.0,0.03271661
meox1_fbl,0.0,0.03325623,0.038673587,0.041629296,0.0,0.030479776
meox1_si:ch73-281n10.2,0.0,0.03039476,0.026395604,0.045795925,0.0,0.03679053
meox1_rps14,0.0,0.02732899,0.022763368,0.04237546,0.0,0.036909185
meox1_abcf1,0.0,0.0,0.030204993,0.0,0.0,0.034462724
meox1_rpl24,0.0,0.0,0.022847736,0.0,0.0,0.028766101
meox1_rps3,0.0,0.035161663,0.028503051,0.0,0.0,0.028158894
meox1_itga9,0.0,0.029077545,0.02607556,0.0,0.0,0.0
meox1_mki67,0.0318025,0.0,0.0,0.0,0.0,0.02796616
meox1_fgf17,0.0,0.0,0.0,0.031460263,0.0,0.054033425
meox1_lpar1,0.0,0.0,0.0,0.031937875,0.0,0.02689856
meox1_khdrbs1a,0.0,0.0,0.0,0.027231948,0.0,0.02972071
meox1_nop58,0.0,0.04126811,0.0,0.028886944,0.0,0.033217747
meox1_cx43.4,0.0,0.026137797,0.0,0.0,0.0,0.04461646
meox1_rpl36,0.0,0.06763943,0.042170104,0.05143885,0.056390867,0.056989208
meox1_rps5,0.0,0.0676804,0.0565322,0.06960285,0.062714554,0.05219755
meox1_rps15a,0.0,0.062351506,0.047020406,0.070901364,0.06807877,0.050833367
meox1_fgfrl1a,0.024588484,0.039695963,0.023254903,0.069253966,0.063481525,0.06754834
meox1_cirbpa,0.024538672,0.054539755,0.041144,0.070298195,0.07654323,0.075846046
meox1_tenm4,0.0,0.054925434,0.0,0.07266589,0.051907424,0.03464507
meox1_h3f3d,0.0,0.03418895,0.025389982,0.038659114,0.045316663,0.0
meox1_eef1g,0.0,0.032009676,0.03610496,0.05129439,0.032159306,0.0
meox1_rpl11,0.0,0.03645573,0.031327233,0.06139103,0.044904344,0.0
meox1_rps18,0.0,0.032202072,0.04102669,0.06292715,0.051858045,0.0
meox1_tma7,0.0,0.047457505,0.04762731,0.043998525,0.03047989,0.041205805
meox1_rps19,0.0,0.04498401,0.044748988,0.06752821,0.03205527,0.036593996
meox1_banf1,0.0,0.041081436,0.029753242,0.058053788,0.05968441,0.028297802
meox1_rpl34,0.0,0.039329544,0.039803475,0.06327047,0.051066313,0.038563844
meox1_rpl17,0.0,0.03583204,0.034864776,0.060514364,0.04777564,0.02842936
meox1_rps24,0.0,0.027409181,0.032456145,0.059964236,0.050252292,0.034903828
meox1_rps4x,0.0,0.025387937,0.026609711,0.042451695,0.04775826,0.031758614
meox1_rpl31,0.0,0.027393747,0.036582783,0.049512316,0.04673284,0.038658764
meox1_rpl18a,0.0,0.026695672,0.03002788,0.05348392,0.037615668,0.034549795
meox1_rpl6,0.0,0.04313105,0.025342181,0.056359578,0.04855851,0.04044761
meox1_rpl8,0.0,0.03779118,0.023811834,0.04912643,0.045156345,0.03833175
meox1_rpsa,0.0,0.033467043,0.02527282,0.058959384,0.041831996,0.04589548
meox1_metap2b,0.0,0.034954935,0.034852196,0.056383166,0.041855726,0.046996973
meox1_rps16,0.0,0.03436929,0.038004544,0.05822215,0.034445178,0.04475271
meox1_cnbpb,0.0,0.0267839,0.026273439,0.028284417,0.05391005,0.04400571
meox1_rsl1d1,0.0,0.03483443,0.025403919,0.033213362,0.039228994,0.03415677
meox1_rpl32,0.0,0.027827945,0.024058612,0.035518162,0.032680135,0.036679007
meox1_rpl18,0.021562971,0.045498703,0.031304285,0.062725656,0.05599398,0.049306825
meox1_rpl36a,0.02080031,0.050027817,0.033030864,0.052173313,0.052068647,0.046210103
meox1_tubb4b,0.028695086,0.0393405,0.035160333,0.043694593,0.032830883,0.043742012
meox1_h3f3b.1,0.026348887,0.03987902,0.040482063,0.051700536,0.029420972,0.02779884
meox1_tmsb4x,0.020990308,0.03463349,0.0,0.036697026,0.03273172,0.0
meox1_sall4,0.0,0.029153984,0.0,0.030857544,0.035187818,0.0
meox1_her1,0.0,0.0,0.0,0.049042594,0.058120854,0.0
meox1_msna,0.0,0.0,0.0,0.045428183,0.05882123,0.0
meox1_ism1,0.0,0.0,0.0,0.058606226,0.038499683,0.0
meox1_phc2a,0.0,0.0,0.0,0.05514174,0.047086395,0.0
meox1_rps27l,0.0,0.0,0.0,0.053918127,0.04686516,0.0
meox1_hmgn6,0.020850949,0.0,0.0,0.03703663,0.03542018,0.0
meox1_myf5,0.0,0.0,0.0,0.04056194,0.04543182,0.0
