TF-gene,neural_posterior,spinal_cord,NMPs,tail_bud,PSM,somites,TF,TF_family
rfx4_cntfr,0.06533367,0.0557502,0.044126023,0.05248584,0.062138624,0.02259187,rfx4,rfx
rfx4_id1,-0.02641303,-0.0345182,-0.053959984,-0.08805263,-0.08111345,0.0,rfx4,rfx
rfx4_zbtb16a,0.0,0.0,-0.052292727,-0.05283147,-0.077397645,0.028834831,rfx4,rfx
rfx4_faua,0.0,0.0,0.0,0.032638628,0.027258428,0.0,rfx4,rfx
rfx4_cep131,0.048936356,0.051629424,0.025574842,0.030576518,0.0405183,0.026515542,rfx4,rfx
rfx4_ctnnd2b,0.030044144,0.048132453,0.0,0.027004164,0.032434497,0.0,rfx4,rfx
rfx4_epha4b,0.03155239,0.046571344,0.029808411,0.030086273,0.03935969,0.0,rfx4,rfx
rfx4_lrp2a,0.030089874,0.039784066,0.027153943,0.035407376,0.038966585,0.0,rfx4,rfx
rfx4_hs3st3b1b,0.028299773,0.02760237,0.0,0.0,0.031938147,0.0,rfx4,rfx
rfx4_ntn1a,0.03525344,0.04174069,0.0,0.0,0.030884346,0.0,rfx4,rfx
rfx4_foxp4,0.03313827,0.03663488,0.0,0.0,0.032098666,0.0,rfx4,rfx
rfx4_bcam,0.02979858,0.034852497,0.026225267,0.0,0.0,0.0,rfx4,rfx
rfx4_aspm,0.03268165,0.044348914,0.0,0.0,0.0,0.0,rfx4,rfx
rfx4_ptch2,0.023378689,0.02656316,0.0,0.0,0.0,0.0,rfx4,rfx
rfx4_dla,0.02255088,0.0,0.0,0.0,0.02593755,0.0,rfx4,rfx
rfx4_tenm4,0.021651546,0.0,0.026280941,0.0,0.0,0.0,rfx4,rfx
rfx4_ephb4b,0.0,-0.025173541,-0.049740613,0.0,0.0,0.0,rfx4,rfx
rfx4_ddx39aa,-0.022145623,-0.028209439,-0.025426077,0.0,0.0,0.0,rfx4,rfx
rfx4_eif4a1a,-0.021354754,-0.029671852,-0.025216142,0.0,0.0,0.0,rfx4,rfx
rfx4_tma7,-0.032664727,-0.029759413,0.0,0.0,-0.040330272,0.0,rfx4,rfx
rfx4_pcna,-0.028347844,0.0,0.0,0.0,-0.036150627,0.0,rfx4,rfx
rfx4_tmsb4x,-0.031666555,0.0,-0.034360092,0.0,-0.052585464,0.0,rfx4,rfx
rfx4_rps16,0.0,0.0,-0.03003309,0.0,-0.04777823,0.0,rfx4,rfx
rfx4_ripply1,0.0,0.0,0.0,0.0,-0.040821366,-0.036504436,rfx4,rfx
rfx4_lpar1,0.0,0.0,0.0,-0.032264903,-0.033723213,0.0,rfx4,rfx
rfx4_ptmaa,0.0,0.0,-0.034108844,-0.027486635,-0.032455005,0.0,rfx4,rfx
rfx4_lhfpl6,0.0,0.0,-0.025117215,-0.0344305,-0.036435775,-0.02571943,rfx4,rfx
tcf3b_seta,0.022526488,0.031879406,0.03988269,0.026073884,0.0,0.021623034,tcf3b,tcf
tcf3b_gnl3,0.0,0.039317094,0.03132202,0.026322488,0.0,0.022543523,tcf3b,tcf
tcf3b_hes6,0.0,0.02695648,0.042487603,0.038420975,0.0,0.020719634,tcf3b,tcf
tcf3b_rack1,0.0,0.044053115,0.036807813,0.0,0.0,0.028136706,tcf3b,tcf
tcf3b_si:ch73-281n10.2,0.0,0.030430406,0.03796116,0.0,0.03014691,0.0267812,tcf3b,tcf
tcf3b_dkc1,0.03275558,0.025620012,0.0,0.0,0.0,0.02245443,tcf3b,tcf
tcf3b_eef1a1l1,0.028100463,0.02799984,0.0,0.0,0.0,0.020964043,tcf3b,tcf
tcf3b_rpl12,0.0,0.0,0.026458137,0.0,0.0,0.035390325,tcf3b,tcf
tcf3b_tuba8l4,0.0,0.0,0.032814775,0.0,0.0,0.02010743,tcf3b,tcf
tcf3b_ubc,0.0,0.0,0.031849544,0.0,0.0,0.020570407,tcf3b,tcf
tcf3b_u2af2b,0.025538698,0.0,0.025943233,0.0,0.0,0.026363594,tcf3b,tcf
tcf3b_rpl8,0.02300741,0.024955371,0.030435443,0.0,0.0,0.024880214,tcf3b,tcf
tcf3b_cnbpb,0.02628459,0.0,0.0,0.029878996,0.0,0.022494875,tcf3b,tcf
tcf3b_ctnnb1,0.024137067,0.0,0.0301719,0.031476956,0.0,0.036676917,tcf3b,tcf
tcf3b_sall4,0.023021154,0.02839946,0.034299504,0.04896296,0.037484024,0.0,tcf3b,tcf
tcf3b_apex1,0.025252024,0.038407587,0.0,0.02885383,0.025835874,0.023010878,tcf3b,tcf
tcf3b_akap12b,0.02432718,0.0365208,0.0,0.033820968,0.034304615,0.0,tcf3b,tcf
tcf3b_smc1al,0.0,0.0,0.0,0.030512918,0.030455561,0.0,tcf3b,tcf
tcf3b_pabpc1a,0.028810084,0.0,0.036123697,0.029765941,0.03996631,0.029913565,tcf3b,tcf
tcf3b_pa2g4a,0.0,0.0,0.03496568,0.035643727,0.029297216,0.026161486,tcf3b,tcf
tcf3b_cx43.4,0.0,0.0,0.030701935,0.035582174,0.03589892,0.0,tcf3b,tcf
tcf3b_fn1b,0.048118334,0.05782045,0.07006847,0.06385748,0.049651038,0.0,tcf3b,tcf
tcf3b_ved,0.027658578,0.046420876,0.08205187,0.053811684,0.030059477,0.0,tcf3b,tcf
tcf3b_rpl23,0.039242715,0.039969474,0.049648058,0.034878906,0.037247244,0.046017382,tcf3b,tcf
tcf3b_msgn1,0.034629136,0.04422261,0.059577018,0.027185697,0.039954208,0.023006797,tcf3b,tcf
tcf3b_tbx16,0.03152046,0.052315634,0.052794565,0.029073466,0.04718413,0.034654517,tcf3b,tcf
tcf3b_rpl7a,0.030468596,0.042866077,0.032679927,0.0,0.031391792,0.032253966,tcf3b,tcf
tcf3b_rpl4,0.02696424,0.04300148,0.056935396,0.0,0.025803206,0.04077127,tcf3b,tcf
tcf3b_ptges3b,0.0,0.036234062,0.043833338,0.06571818,0.059557855,0.054701477,tcf3b,tcf
tcf3b_pnrc2,0.03143945,0.040976796,0.046978775,0.06724068,0.058801316,0.036640845,tcf3b,tcf
tcf3b_myf5,0.024764108,0.042206813,0.04908431,0.06766225,0.061544202,0.036011863,tcf3b,tcf
tcf3b_cfl1,0.039991435,0.056397513,0.05267738,0.06310176,0.026698748,0.034606837,tcf3b,tcf
tcf3b_hnrnpub,0.0,0.048408497,0.045409016,0.04804853,0.028940748,0.029405316,tcf3b,tcf
tcf3b_id1,0.024127034,0.08110322,0.109384686,0.13356717,0.10469731,0.06533446,tcf3b,tcf
tcf3b_nucks1a,0.06290378,0.069095425,0.05424001,0.061120376,0.06826744,0.05447704,tcf3b,tcf
tcf3b_faua,0.060205076,0.08080552,0.09151239,0.08733937,0.08945796,0.06969081,tcf3b,tcf
tcf3b_apoc1,0.040588874,0.07705039,0.100246094,0.08400923,0.06475426,0.06024745,tcf3b,tcf
tcf3b_rrm2,0.035830423,0.0,0.091699146,0.09444716,0.06322411,0.045590162,tcf3b,tcf
tcf3b_zbtb16a,0.0,0.046366695,0.05138767,0.08724664,0.10900226,0.029467147,tcf3b,tcf
tbx16_rrm2,0.08415985,0.090625525,0.0,0.0,0.0,0.026537636,tbx16,tbx
tbx16_rpl23,0.027660592,0.0,0.0,0.0,-0.042819545,0.0,tbx16,tbx
tbx16_nucks1a,0.0,0.0,-0.03419488,0.0,-0.04597887,0.0,tbx16,tbx
tbx16_sema4c,0.0,-0.049189772,-0.027450223,0.0,0.0,0.0,tbx16,tbx
tbx16_cdh6,0.0,-0.026544506,-0.027545722,0.0,0.0,0.0,tbx16,tbx
tbx16_hmgn7,0.0,0.0,-0.03761895,-0.036480516,-0.026376165,0.0,tbx16,tbx
tbx16_hmgb1b,0.0,0.0,-0.025646431,-0.033781745,0.0,0.0,tbx16,tbx
tbx16_cdx1a,0.0,0.0,0.0357815,0.030315561,0.0,0.0,tbx16,tbx
tbx16_zgc:174153,0.0,0.02596766,0.030040845,0.0,0.0,0.0,tbx16,tbx
tbx16_timm50,0.0,0.025525585,0.030714348,0.0,0.029650252,0.0,tbx16,tbx
tbx16_rps3a,0.029189527,0.03654858,0.0,0.0,0.0,0.020281013,tbx16,tbx
tbx16_efemp2b,0.030137029,0.036811456,0.0,0.0,0.0,0.0,tbx16,tbx
tbx16_nop58,0.024703033,0.040425558,0.0,0.0,0.0,0.0,tbx16,tbx
tbx16_ptges3b,0.029486574,0.029098883,0.0,0.0,0.0,0.0,tbx16,tbx
tbx16_slbp,0.023195215,0.02447092,0.0,0.0,0.0,0.0,tbx16,tbx
tbx16_qkia,0.027894763,0.03572478,0.031774376,0.0,0.0,0.0,tbx16,tbx
tbx16_eef1g,0.027534263,0.041936114,0.02576485,0.02554226,0.0,0.0,tbx16,tbx
tbx16_rps9,0.022481646,0.040374976,0.0,0.034469094,0.0,0.0,tbx16,tbx
tbx16_serbp1a,0.0,0.036449023,0.0,0.03662893,0.0,0.0,tbx16,tbx
tbx16_pabpc1a,0.0,0.026338844,0.032595046,0.031406105,0.0,0.02095192,tbx16,tbx
tbx16_hspa8,0.0,0.04799294,0.028616276,0.026782116,0.0,0.0,tbx16,tbx
tbx16_rpl8,0.0,0.03567637,0.026956487,0.033538934,0.0,0.0,tbx16,tbx
tbx16_tenm4,0.0,0.0,0.0,0.0,0.04830009,0.023937803,tbx16,tbx
tbx16_sulf1,0.0,0.0,0.0,0.04917509,0.08180497,0.0,tbx16,tbx
tbx16_cdx4,0.0,0.03032954,0.0,0.04047442,0.048881475,0.0,tbx16,tbx
tbx16_hmga1a,0.0,0.027680976,0.0,0.046973728,0.026972283,0.0,tbx16,tbx
tbx16_smc1al,0.0,0.0,0.026935365,0.027423512,0.036389355,0.0,tbx16,tbx
tbx16_pnrc2,0.0,0.0,0.0,0.04113735,0.037372414,0.0,tbx16,tbx
tbx16_esrrga,0.0,0.0,0.055929277,0.059720565,0.026554665,0.0,tbx16,tbx
tbx16_tbx16l,0.0,0.036008596,0.05744553,0.06560278,0.054732494,0.0,tbx16,tbx
tbx16_ube2e2,0.0,0.028750772,0.059640076,0.051079795,0.038778123,0.0,tbx16,tbx
tbx16_cirbpa,0.036691543,0.06288673,0.027917892,0.03995296,0.03866205,0.02651635,tbx16,tbx
tbx16_her7,0.0,0.040567223,0.033944268,0.028013583,0.037324063,0.022627855,tbx16,tbx
tbx16_itm2cb,0.104697965,0.13065234,0.116658725,0.12808444,0.12279946,0.07980675,tbx16,tbx
tbx16_syncrip,0.08473342,0.15499763,0.059682272,0.05604479,0.05166534,0.06635932,tbx16,tbx
tbx16_msgn1,0.045133095,0.101140134,0.070262715,0.083087586,0.11549611,0.056895588,tbx16,tbx
tbx16_rbm38,0.021518108,0.05392964,0.08914723,0.08983111,0.07904979,0.023152754,tbx16,tbx
tbx16_dlc,0.0,0.050858844,0.065606914,0.07542502,0.07329125,0.024036441,tbx16,tbx
tbx16_cx43.4,0.037177518,0.07018371,0.077862106,0.079703055,0.084872514,0.04862019,tbx16,tbx
tbx16_hes6,0.031169115,0.0599794,0.049838457,0.064883396,0.07383548,0.03170673,tbx16,tbx
rarga_syncrip,0.073766515,0.058531456,0.035574455,0.0,0.0,0.048236728,rarga,rar
rarga_ptges3b,0.0,0.0,0.0,-0.03198388,-0.033066195,0.0,rarga,rar
rarga_greb1l,0.0,0.0,0.0,0.0,-0.02576215,-0.024803406,rarga,rar
rarga_tubb2b,0.0,0.0,-0.032829087,0.0,0.03671782,0.0,rarga,rar
rarga_hspb1,0.0,0.0,-0.033520952,-0.037968904,0.0,0.0,rarga,rar
rarga_rps9,0.0,0.0,-0.027527442,-0.025463033,0.0,0.0,rarga,rar
rarga_ccng1,0.0,0.0,-0.026937142,-0.028002758,0.0,0.0,rarga,rar
rarga_rps7,0.0,0.0,-0.03380277,-0.026465302,0.0,0.0,rarga,rar
rarga_rpl7,0.0,0.0,-0.033754807,-0.026362905,0.0,0.0,rarga,rar
rarga_rpl17,0.0,0.0,-0.035263177,-0.029627934,0.0,0.0,rarga,rar
rarga_ubc,0.0,0.0,-0.033030502,-0.031307768,0.0,0.0,rarga,rar
rarga_rpl32,0.0,-0.029826809,-0.03350812,0.0,0.0,0.0,rarga,rar
rarga_rpl6,0.0,-0.028609913,-0.025719209,0.0,0.0,0.0,rarga,rar
rarga_slbp,0.0,-0.031920053,-0.033368967,-0.035219755,-0.025491847,0.0,rarga,rar
rarga_h3f3b.1,0.0,-0.035778735,-0.03815076,-0.03068384,0.0,0.0,rarga,rar
rarga_rpsa,0.0,-0.02661222,-0.028522953,-0.025342386,0.0,0.0,rarga,rar
rarga_rpl5b,0.030319326,0.0,0.0,-0.027795913,0.0,0.0,rarga,rar
rarga_rpl8,0.0,-0.024878558,0.0,-0.025688104,0.0,0.0,rarga,rar
rarga_abcf1,0.03804589,0.03327381,0.0,0.026425617,0.04966783,0.0,rarga,rar
rarga_hspe1,0.05210098,0.053382255,0.027272467,0.0,0.060016863,0.020562505,rarga,rar
rarga_msgn1,0.041976858,0.03884219,0.027042827,0.03070987,0.060911313,0.025012115,rarga,rar
rarga_crabp2b,0.05433863,0.0,0.0,0.0,0.027916007,0.027755428,rarga,rar
rarga_cirbpa,0.03466587,0.027200988,0.0,0.0,0.02760746,0.0,rarga,rar
rarga_nop58,0.032423034,0.02583252,0.0,0.0,0.0,0.0,rarga,rar
rarga_id3,0.024464877,0.027673999,0.0,0.0,0.0,0.0,rarga,rar
rarga_aspm,0.0,0.041515768,0.04549199,0.06168945,0.06613669,0.0,rarga,rar
rarga_tenm4,0.0,0.03546251,0.029724998,0.043639794,0.080603965,0.022392076,rarga,rar
rarga_cx43.4,0.0,0.0,0.0,0.0375779,0.04456355,0.03643747,rarga,rar
rarga_vox,0.0,0.0,0.0,0.036404584,0.045640334,0.028055687,rarga,rar
rarga_mki67,0.0,0.0,0.0,0.03994909,0.031205053,0.0,rarga,rar
rarga_tpx2,0.0,0.0,0.0,0.025331251,0.03363027,0.0,rarga,rar
rarga_esrrga,0.0,0.0,0.04351258,0.030325273,0.0,0.0,rarga,rar
rarga_rbm38,0.021446662,0.0,0.051512163,0.042280417,0.039450146,0.0,rarga,rar
rarga_rxraa,0.0,0.0,0.035185426,0.049928844,0.04836002,0.0,rarga,rar
rarga_tbx16l,0.0,0.0,0.028836567,0.031537384,0.036846913,0.0,rarga,rar
rarga_her12,0.0,0.0,0.027405927,0.030153263,0.03371989,0.0,rarga,rar
rarga_tbx16,0.053368084,0.07164203,0.15617588,0.120546564,0.106849626,0.049107045,rarga,rar
rarga_szl,0.03944061,0.04056142,0.1828715,0.15112163,0.07287213,0.028513713,rarga,rar
rarga_apoc1,0.06571433,0.024823196,0.035004683,0.07256942,0.08607213,0.03578962,rarga,rar
rarga_fn1b,0.043326274,0.06321538,0.08270697,0.09539449,0.13836932,0.024057332,rarga,rar
sp5l_id1,0.042418484,0.046387445,0.05516853,0.088733,0.12799957,0.07041426,sp5l,sp
sp5l_cirbpa,0.034505866,0.025606481,0.026258217,0.039546546,0.050655365,0.040468257,sp5l,sp
sp5l_rpl13a,0.043377798,0.0,0.026527088,0.04459455,0.049053606,0.043754175,sp5l,sp
sp5l_ptges3b,0.038049202,0.0,0.034220338,0.054421183,0.0656064,0.039330576,sp5l,sp
sp5l_syncrip,0.06688967,0.03925924,0.05235492,0.07988129,0.058935635,0.05215524,sp5l,sp
sp5l_apela,0.034376074,0.055753827,0.04218299,0.055437714,0.058608,0.048339523,sp5l,sp
sp8b_chrd,0.032375023,0.103687234,0.0,0.0,0.0,0.0,sp8b,sp
sp5l_tmsb4x,0.046383627,0.042532247,0.0,0.0,0.044949584,0.0,sp5l,sp
sp9_chrd,0.04546144,0.064445674,0.031630322,0.0,0.060595077,0.0,sp9,sp
sp5l_pcdh19,0.0,0.051772542,0.0320551,0.0,0.0,0.0,sp5l,sp
sp5l_sulf1,0.0,0.03681217,0.05578048,0.0,0.0,0.0,sp5l,sp
sp5l_ephb4b,0.0,0.035328396,0.038888432,0.0,0.0,0.0,sp5l,sp
sp5l_hes6,0.021716231,0.0,0.05457511,0.03695197,0.0,0.0,sp5l,sp
sp8b_apela,0.045649942,0.03701695,0.040880177,0.028080279,0.0,0.03210019,sp8b,sp
sp9_apela,0.039021768,0.03668422,0.0448512,0.028396672,0.0,0.0,sp9,sp
sp9_alcamb,0.0,0.0,0.043409284,0.0,0.05344202,0.0,sp9,sp
sp5l_ccng1,0.031328566,0.029376687,0.0,0.0,0.0,0.0,sp5l,sp
sp5l_cx43.4,0.021726716,0.04716516,0.0,0.0,0.0,0.0,sp5l,sp
sp9_cirbpa,0.021265049,0.0,0.0,0.0,0.0,-0.023775633,sp9,sp
sp8b_id1,0.0,0.0,0.0,0.030828964,0.0,-0.0204632,sp8b,sp
sp5l_cbx3a,0.03509979,0.0,0.0,0.029890358,0.0,0.0,sp5l,sp
sp5l_ube2c,0.021992331,0.0,0.0,0.026101463,0.0,0.0,sp5l,sp
sp5l_alcamb,0.0,0.0,0.027884053,0.04704833,0.0,0.021554966,sp5l,sp
sp5l_nucks1a,0.0,0.0,0.0,0.02583977,0.0,0.029346418,sp5l,sp
sp5l_h3f3b.1,0.0,0.0,0.0,0.0,0.02837634,0.025851605,sp5l,sp
sp5l_rps10,0.0,0.0,0.0,0.0,0.027666792,0.020369757,sp5l,sp
sp5l_tardbp,0.0,0.0,0.0,0.0,0.027594943,0.020058636,sp5l,sp
sp5l_hnrnpub,0.0,0.0,0.0,0.032165445,0.033937775,0.02080327,sp5l,sp
sp5l_ptmaa,0.0,0.0,0.0,0.025979415,0.026220031,0.0,sp5l,sp
sp5l_eif4a1a,0.023608716,0.0,0.0,0.030288668,0.050363474,0.023713382,sp5l,sp
sp5l_ptmab,0.022003924,0.0,0.0,0.0,0.0350854,0.0,sp5l,sp
sp5l_ncl,0.026377209,0.0,0.0,0.0,0.040175725,0.025423968,sp5l,sp
sp5l_hmgn7,0.039662387,0.0,0.0,0.0,0.037931323,0.020753521,sp5l,sp
sp5l_pa2g4a,0.037253346,0.0,0.0,0.0,0.031361964,0.024333963,sp5l,sp
sp5l_cnbpb,0.033131085,0.0,0.0,0.0,0.0,0.021700317,sp5l,sp
sp5l_prmt1,0.034707345,0.0,0.0,0.0,0.0,0.03332697,sp5l,sp
sp8b_tmsb4x,0.02930096,0.0,0.0,0.0,0.0,0.031773597,sp8b,sp
sp5l_rps13,0.027538747,0.0,0.0,0.0,0.0,0.028314577,sp5l,sp
sp8b_ptmaa,0.0,0.0,0.03032111,0.0,0.0,0.03011465,sp8b,sp
sp5l_pabpn1,0.03131377,0.0,0.030400187,0.0,0.0,0.0,sp5l,sp
sp9_syncrip,0.021810498,0.0,0.028304104,0.0,0.0,0.0,sp9,sp
sp8a_sulf1,0.0,0.0,-0.02751698,-0.026148343,-0.026350582,0.0,sp8a,sp
sp8b_akap12b,0.0,0.0,0.0,-0.033435505,-0.029313417,0.0,sp8b,sp
sp5l_chrd,-0.04321266,-0.06752307,0.0,0.0,0.0,0.0,sp5l,sp
sp5l_akap12b,0.0,-0.03698377,0.0,0.0,0.0,0.021842793,sp5l,sp
myf5_rpl8,0.0,0.031785343,0.0,0.04759873,0.031024111,0.029106861,myf5,myf
myf5_serbp1a,0.0,0.030691406,0.0,0.0426144,0.034748215,0.036375463,myf5,myf
myf5_tbx6,0.0,0.02987903,0.026672442,0.031734843,0.04466047,0.031686854,myf5,myf
myf5_h3f3b.1,0.0,0.025777338,0.03021111,0.050872386,0.027195262,0.038987402,myf5,myf
myf5_qkia,0.038464405,0.04072326,0.0,0.05484579,0.06150283,0.03815597,myf5,myf
myf5_rps4x,0.03344209,0.042632762,0.0,0.04365466,0.032864664,0.037773423,myf5,myf
myf5_rpl7a,0.02542046,0.02516945,0.0,0.05584684,0.026675833,0.030928424,myf5,myf
myf5_apex1,0.0,0.037081294,0.044167593,0.05045684,0.033042036,0.0,myf5,myf
myf5_tardbp,0.03203768,0.05671162,0.042677157,0.04145098,0.034914296,0.023294903,myf5,myf
myf5_msna,0.0,0.04063285,0.045846976,0.061535317,0.04461577,0.0322721,myf5,myf
myf5_eef2b,0.026823733,0.024892215,0.05142296,0.06328658,0.03965964,0.020917822,myf5,myf
myf5_rack1,0.030695887,0.03682989,0.034437656,0.044148155,0.05311805,0.032310702,myf5,myf
myf5_rpl12,0.029689763,0.042745423,0.04417048,0.06388269,0.04056036,0.040763333,myf5,myf
myf5_histh1l,0.027380722,0.025714956,0.03964752,0.056452606,0.057000026,0.02945135,myf5,myf
myf5_rps7,0.028246745,0.029583149,0.03689481,0.06620066,0.047537845,0.03983896,myf5,myf
myf5_hmga1a,0.0235714,0.031536635,0.03752565,0.06259679,0.050317828,0.03257153,myf5,myf
myf5_fkbp7,0.0,0.028052747,0.0,0.0,0.0,0.020386167,myf5,myf
myf5_ube2d2,0.0,0.03126456,0.0,0.030416878,0.0,0.0,myf5,myf
myf5_rps14,0.0,0.031073064,0.0,0.041137844,0.0,0.02376603,myf5,myf
myf5_u2af2b,0.0,0.0,0.02696043,0.0,0.0,0.024526142,myf5,myf
myf5_zgc:153405,0.021310324,0.027493719,0.030533403,0.03553145,0.0,0.020487966,myf5,myf
myf5_rpl28,0.0,0.0,0.0,0.0459964,0.0,0.02543412,myf5,myf
myf5_tuba8l4,0.0,0.0,0.0,0.028269038,0.0,0.021155616,myf5,myf
myf5_setb,0.0,0.0,0.02610041,0.040014647,0.0,0.0,myf5,myf
myf5_pcdh8,0.0,0.0,0.027153606,0.026834665,0.0,0.0,myf5,myf
myf5_pum3,0.0,0.0,0.025949985,0.03080219,0.0,0.0,myf5,myf
myf5_rpl24,0.0,0.0,0.031523958,0.046320815,0.0,0.02207308,myf5,myf
myf5_eef1a1l1,0.0,0.0,0.029435271,0.050040018,0.0,0.025359346,myf5,myf
myf5_anp32e,0.0,0.0,0.03202513,0.026590763,0.0,0.025152968,myf5,myf
myf5_pa2g4a,0.0,0.0,0.025135066,0.02880652,0.0,0.022305245,myf5,myf
myf5_marcksb,0.0,0.0,0.0,0.03013986,0.02638074,0.0,myf5,myf
myf5_h3f3d,0.0,0.0,0.0,0.043010022,0.03659295,0.0,myf5,myf
myf5_ism1,0.0,0.0,0.0,0.037971046,0.047608882,0.0,myf5,myf
myf5_si:ch73-281n10.2,0.0,0.030736838,0.0,0.04787165,0.038463436,0.0,myf5,myf
myf5_ctnnb1,0.0,0.03787895,0.0,0.037747044,0.025817802,0.0,myf5,myf
myf5_unc45b,0.0,0.027758056,0.0,0.027770506,0.030678336,0.0,myf5,myf
myf5_nucks1a,0.0,0.0,0.05620447,0.060244933,0.05827291,0.027983835,myf5,myf
myf5_sulf1,0.0,0.0,0.03929358,0.0435291,0.027204113,0.0,myf5,myf
myf5_lyar,0.0,0.0,0.03388268,0.025817124,0.0315985,0.0,myf5,myf
myf5_bzw1a,0.0,0.0,0.0,0.05593396,0.045129877,0.03303852,myf5,myf
myf5_pabpc1a,0.027774602,0.0,0.031054309,0.04996761,0.036112297,0.029831052,myf5,myf
myf5_rpl7,0.024872547,0.0,0.031239303,0.04977068,0.035517573,0.023618894,myf5,myf
myf5_rps10,0.0,0.0,0.03275086,0.05535229,0.035238758,0.032673515,myf5,myf
myf5_hes6,0.0,0.0,0.027469149,0.049187493,0.040419616,0.023885176,myf5,myf
myf5_hnrnpa1b,0.0,0.0,0.027019808,0.038082555,0.03497045,0.024998229,myf5,myf
myf5_ripply1,0.0,0.0,0.0,0.0,-0.028298132,-0.03939704,myf5,myf
myf5_msx1b,0.0,-0.032767594,-0.033115856,0.0,0.0,0.0,myf5,myf
myf5_gdf11,0.0,0.0,-0.046857048,-0.039061144,0.0,0.0,myf5,myf
myf5_cirbpa,0.067033395,0.09762762,0.070521116,0.10371565,0.097003415,0.05381416,myf5,myf
myf5_id1,0.074725345,0.12449068,0.031709976,0.0,0.0,0.042232756,myf5,myf
myf5_apoc1,0.061013468,0.12602064,0.07446035,0.034939066,0.04040154,0.06568754,myf5,myf
cdx4_seta,0.0,0.0,-0.027115213,-0.03591835,0.0,0.0,cdx4,cdx
cdx4_rpl23a,0.0,0.03480508,0.0,0.029070923,0.0,0.033305336,cdx4,cdx
cdx4_cbx3a,0.0,0.02892635,0.0,0.0,0.0,0.022594301,cdx4,cdx
cdx4_eif4g1a,0.0,0.034272317,0.026344419,0.0,0.03918378,0.0,cdx4,cdx
cdx4_mcm6,0.0,0.028437758,0.0,0.0,0.026137589,0.0,cdx4,cdx
cdx4_anp32a,0.026571069,0.03772108,0.0,0.03124511,0.037545912,0.020247104,cdx4,cdx
cdx4_hmgb2a,0.022234885,0.029315162,0.0,0.0,0.0290201,0.023727238,cdx4,cdx
cdx4_tubb4b,0.03746379,0.0,0.0,0.0,0.0,0.026106272,cdx4,cdx
cdx4_rpl13,0.027964303,0.0,0.0,0.0,0.0,0.03000221,cdx4,cdx
cdx4_hnrnpaba,0.026577674,0.0,0.0,0.0,0.0,0.030077513,cdx4,cdx
cdx4_si:ch73-281n10.2,0.03551709,0.027291806,0.0,0.0,0.0,0.023633426,cdx4,cdx
cdx4_hmgn2,0.024287673,0.026768379,0.0,0.0,0.0,0.024346089,cdx4,cdx
cdx4_anp32b,0.0,0.0,0.026930789,0.0,0.0,0.020459747,cdx4,cdx
cdx4_cfl1,0.026946485,0.0,0.027336808,0.0,0.029805923,0.023699626,cdx4,cdx
cdx4_tuba8l4,0.03087231,0.0,0.036627363,0.0,0.0,0.021760896,cdx4,cdx
cdx4_rps6,0.02961389,0.0,0.025427388,0.0,0.0,0.03343308,cdx4,cdx
cdx4_rpl11,0.027030094,0.0,0.033200037,0.040207442,0.0,0.03404804,cdx4,cdx
cdx4_rps24,0.0,0.0,0.0,0.026328271,0.0,0.02505429,cdx4,cdx
cdx4_tubb2b,0.027529089,0.0,0.0,0.043607857,0.0,0.02097042,cdx4,cdx
cdx4_rpl32,0.022321288,0.0,0.0,0.037014816,0.0,0.02685983,cdx4,cdx
cdx4_rpl10a,0.022754055,0.0,0.0,0.036018178,0.03834369,0.029919669,cdx4,cdx
cdx4_snrnp70,0.0,0.0,0.0,0.041755185,0.026601573,0.0,cdx4,cdx
cdx4_rpl6,0.0,0.048132014,0.050746623,0.041931555,0.036353514,0.02634147,cdx4,cdx
cdx4_hoxb7a,0.0,0.03440527,0.025211742,0.030221768,0.043214977,0.0,cdx4,cdx
cdx4_rpl18,0.0,0.028571714,0.034279287,0.046667404,0.050802626,0.020017402,cdx4,cdx
cdx4_her12,0.02459868,0.0,0.04528752,0.03178032,0.030632013,0.022360869,cdx4,cdx
cdx4_pnrc2,0.0,0.0,0.032806724,0.030540606,0.036501236,0.0,cdx4,cdx
cdx4_rpl34,0.03793003,0.047372203,0.054457814,0.05604549,0.05607101,0.038539436,cdx4,cdx
cdx4_rpl3,0.046526585,0.059456963,0.048165794,0.05122053,0.04764057,0.047998082,cdx4,cdx
cdx4_hmga1a,0.04436752,0.06411463,0.052165404,0.05555881,0.04710803,0.028581593,cdx4,cdx
cdx4_rpl17,0.03394539,0.04816953,0.026774744,0.030748537,0.031972997,0.03561027,cdx4,cdx
cdx4_rplp2l,0.022760762,0.050729766,0.04497242,0.038391884,0.038263023,0.029292122,cdx4,cdx
cdx4_rpl7a,0.026309224,0.042742666,0.035563964,0.041236825,0.034318354,0.027392754,cdx4,cdx
cdx4_rps16,0.024636345,0.04096417,0.04093461,0.04579531,0.037118867,0.029818488,cdx4,cdx
cdx4_rpl7,0.039502554,0.041121803,0.036403123,0.03673882,0.030841947,0.02426732,cdx4,cdx
cdx4_nop56,0.025449382,0.042111084,0.03783053,0.02842775,0.030964693,0.024626682,cdx4,cdx
cdx4_khdrbs1a,0.040459782,0.04278882,0.04863806,0.025543768,0.04704889,0.02552228,cdx4,cdx
